race_id,race_date,horse_number,win_hit,win_payout_yen,win_popularity,place_hit,place_payout_yen,place_popularity
202510020812,2025-07-20,1,0,0,,0,0,
202510020812,2025-07-20,2,1,210,1.0,1,140,1.0
202510020812,2025-07-20,3,0,0,,0,0,
202510020812,2025-07-20,4,0,0,,0,0,
202510020812,2025-07-20,5,0,0,,0,0,
202510020812,2025-07-20,6,0,0,,0,0,
202510020812,2025-07-20,7,0,0,,0,0,
202510020812,2025-07-20,8,0,0,,0,0,
202510020812,2025-07-20,9,0,0,,0,0,
202510020812,2025-07-20,10,0,0,,0,0,
202510020812,2025-07-20,11,0,0,,0,0,
202510020812,2025-07-20,12,0,0,,0,0,
202510020812,2025-07-20,13,0,0,,0,0,
202510020812,2025-07-20,14,0,0,,0,0,
202510020812,2025-07-20,15,0,0,,0,0,
202510020812,2025-07-20,16,0,0,,0,0,
202510020812,2025-07-20,17,0,0,,1,420,8.0
202510020812,2025-07-20,18,0,0,,1,170,2.0
202501010101,2025-07-26,1,0,0,,0,0,
202501010101,2025-07-26,2,0,0,,1,140,3.0
202501010101,2025-07-26,3,1,480,3.0,1,130,2.0
202501010101,2025-07-26,4,0,0,,1,110,1.0
202501010101,2025-07-26,5,0,0,,0,0,
202501010101,2025-07-26,6,0,0,,0,0,
202501010101,2025-07-26,7,0,0,,0,0,
202501010101,2025-07-26,8,0,0,,0,0,
202501010101,2025-07-26,9,0,0,,0,0,
202501010101,2025-07-26,10,0,0,,0,0,
202501010101,2025-07-26,11,0,0,,0,0,
202501010101,2025-07-26,12,0,0,,0,0,
202501010102,2025-07-26,1,0,0,,0,0,
202501010102,2025-07-26,2,0,0,,1,190,4.0
202501010102,2025-07-26,3,0,0,,0,0,
202501010102,2025-07-26,4,0,0,,0,0,
202501010102,2025-07-26,5,0,0,,0,0,
202501010102,2025-07-26,6,0,0,,0,0,
202501010102,2025-07-26,7,0,0,,0,0,
202501010102,2025-07-26,8,0,0,,0,0,
202501010102,2025-07-26,9,1,160,1.0,1,110,1.0
202501010102,2025-07-26,10,0,0,,0,0,
202501010102,2025-07-26,11,0,0,,0,0,
202501010102,2025-07-26,12,0,0,,1,170,3.0
202501010103,2025-07-26,1,0,0,,0,0,
202501010103,2025-07-26,2,0,0,,0,0,
202501010103,2025-07-26,3,0,0,,0,0,
202501010103,2025-07-26,4,0,0,,0,0,
202501010103,2025-07-26,5,0,0,,1,120,2.0
202501010103,2025-07-26,6,0,0,,0,0,
202501010103,2025-07-26,7,0,0,,0,0,
202501010103,2025-07-26,8,0,0,,0,0,
202501010103,2025-07-26,9,0,0,,0,0,
202501010103,2025-07-26,10,0,0,,0,0,
202501010103,2025-07-26,11,0,0,,0,0,
202501010103,2025-07-26,12,1,200,1.0,1,110,1.0
202501010103,2025-07-26,13,0,0,,1,230,5.0
202501010103,2025-07-26,14,0,0,,0,0,
202501010104,2025-07-26,1,0,0,,0,0,
202501010104,2025-07-26,2,0,0,,0,0,
202501010104,2025-07-26,3,0,0,,0,0,
202501010104,2025-07-26,4,0,0,,1,190,3.0
202501010104,2025-07-26,5,0,0,,0,0,
202501010104,2025-07-26,6,0,0,,0,0,
202501010104,2025-07-26,7,0,0,,0,0,
202501010104,2025-07-26,8,1,400,2.0,1,170,2.0
202501010104,2025-07-26,9,0,0,,0,0,
202501010104,2025-07-26,10,0,0,,0,0,
202501010104,2025-07-26,11,0,0,,0,0,
202501010104,2025-07-26,12,0,0,,0,0,
202501010104,2025-07-26,13,0,0,,0,0,
202501010104,2025-07-26,14,0,0,,1,250,5.0
202501010105,2025-07-26,1,0,0,,0,0,
202501010105,2025-07-26,2,0,0,,0,0,
202501010105,2025-07-26,3,0,0,,0,0,
202501010105,2025-07-26,4,0,0,,0,0,
202501010105,2025-07-26,5,0,0,,1,150,1.0
202501010105,2025-07-26,6,0,0,,1,750,10.0
202501010105,2025-07-26,7,0,0,,0,0,
202501010105,2025-07-26,8,0,0,,0,0,
202501010105,2025-07-26,9,0,0,,0,0,
202501010105,2025-07-26,10,0,0,,0,0,
202501010105,2025-07-26,11,0,0,,0,0,
202501010105,2025-07-26,12,0,0,,0,0,
202501010105,2025-07-26,13,1,2370,8.0,1,450,8.0
202501010106,2025-07-26,1,0,0,,0,0,
202501010106,2025-07-26,2,0,0,,0,0,
202501010106,2025-07-26,3,0,0,,0,0,
202501010106,2025-07-26,4,0,0,,0,0,
202501010106,2025-07-26,5,0,0,,1,150,1.0
202501010106,2025-07-26,6,0,0,,0,0,
202501010106,2025-07-26,7,0,0,,0,0,
202501010106,2025-07-26,8,0,0,,0,0,
202501010106,2025-07-26,9,0,0,,1,170,4.0
202501010106,2025-07-26,10,0,0,,0,0,
202501010106,2025-07-26,11,1,600,4.0,1,190,5.0
202501010106,2025-07-26,12,0,0,,0,0,
202501010106,2025-07-26,13,0,0,,0,0,
202501010106,2025-07-26,14,0,0,,0,0,
202501010107,2025-07-26,1,1,280,1.0,1,120,1.0
202501010107,2025-07-26,2,0,0,,0,0,
202501010107,2025-07-26,3,0,0,,0,0,
202501010107,2025-07-26,4,0,0,,0,0,
202501010107,2025-07-26,5,0,0,,1,140,2.0
202501010107,2025-07-26,6,0,0,,0,0,
202501010107,2025-07-26,7,0,0,,1,170,4.0
202501010107,2025-07-26,8,0,0,,0,0,
202501010108,2025-07-26,1,0,0,,0,0,
202501010108,2025-07-26,2,1,590,3.0,1,150,3.0
202501010108,2025-07-26,3,0,0,,0,0,
202501010108,2025-07-26,4,0,0,,0,0,
202501010108,2025-07-26,5,0,0,,1,100,1.0
202501010109,2025-07-26,1,0,0,,0,0,
202501010109,2025-07-26,2,0,0,,0,0,
202501010109,2025-07-26,3,0,0,,0,0,
202501010109,2025-07-26,4,0,0,,1,1410,11.0
202501010109,2025-07-26,5,0,0,,0,0,
202501010109,2025-07-26,6,0,0,,0,0,
202501010109,2025-07-26,7,0,0,,0,0,
202501010109,2025-07-26,8,0,0,,0,0,
202501010109,2025-07-26,9,0,0,,0,0,
202501010109,2025-07-26,10,0,0,,1,500,7.0
202501010109,2025-07-26,11,1,330,1.0,1,180,2.0
202501010109,2025-07-26,12,0,0,,0,0,
202501010109,2025-07-26,13,0,0,,0,0,
202501010110,2025-07-26,1,0,0,,0,0,
202501010110,2025-07-26,2,0,0,,0,0,
202501010110,2025-07-26,3,0,0,,1,2000,11.0
202501010110,2025-07-26,4,0,0,,0,0,
202501010110,2025-07-26,5,0,0,,0,0,
202501010110,2025-07-26,6,1,490,3.0,1,180,2.0
202501010110,2025-07-26,7,0,0,,0,0,
202501010110,2025-07-26,8,0,0,,0,0,
202501010110,2025-07-26,9,0,0,,0,0,
202501010110,2025-07-26,10,0,0,,0,0,
202501010110,2025-07-26,11,0,0,,0,0,
202501010110,2025-07-26,12,0,0,,1,210,3.0
202501010110,2025-07-26,13,0,0,,0,0,
202501010111,2025-07-26,1,0,0,,1,330,7.0
202501010111,2025-07-26,2,0,0,,1,330,6.0
202501010111,2025-07-26,3,1,200,1.0,1,130,1.0
202501010111,2025-07-26,4,0,0,,0,0,
202501010111,2025-07-26,5,0,0,,0,0,
202501010111,2025-07-26,6,0,0,,0,0,
202501010111,2025-07-26,7,0,0,,0,0,
202501010111,2025-07-26,8,0,0,,0,0,
202501010111,2025-07-26,9,0,0,,0,0,
202501010111,2025-07-26,10,0,0,,0,0,
202501010111,2025-07-26,11,0,0,,0,0,
202501010111,2025-07-26,12,0,0,,0,0,
202501010112,2025-07-26,1,0,0,,0,0,
202501010112,2025-07-26,2,0,0,,0,0,
202501010112,2025-07-26,3,0,0,,0,0,
202501010112,2025-07-26,4,0,0,,1,690,10.0
202501010112,2025-07-26,5,0,0,,0,0,
202501010112,2025-07-26,6,0,0,,0,0,
202501010112,2025-07-26,7,0,0,,0,0,
202501010112,2025-07-26,8,0,0,,0,0,
202501010112,2025-07-26,9,0,0,,0,0,
202501010112,2025-07-26,10,1,200,1.0,1,120,1.0
202501010112,2025-07-26,11,0,0,,0,0,
202501010112,2025-07-26,12,0,0,,0,0,
202501010112,2025-07-26,13,0,0,,0,0,
202501010112,2025-07-26,14,0,0,,1,250,4.0
202504020101,2025-07-26,1,0,0,,0,0,
202504020101,2025-07-26,2,0,0,,0,0,
202504020101,2025-07-26,3,0,0,,1,110,1.0
202504020101,2025-07-26,4,1,200,1.0,1,110,2.0
202504020101,2025-07-26,5,0,0,,0,0,
202504020101,2025-07-26,6,0,0,,0,0,
202504020101,2025-07-26,7,0,0,,0,0,
202504020101,2025-07-26,8,0,0,,1,150,4.0
202504020102,2025-07-26,1,0,0,,0,0,
202504020102,2025-07-26,2,0,0,,1,740,8.0
202504020102,2025-07-26,3,1,6950,9.0,1,1020,9.0
202504020102,2025-07-26,4,0,0,,0,0,
202504020102,2025-07-26,5,0,0,,0,0,
202504020102,2025-07-26,6,0,0,,0,0,
202504020102,2025-07-26,7,0,0,,1,160,2.0
202504020102,2025-07-26,8,0,0,,0,0,
202504020102,2025-07-26,9,0,0,,0,0,
202504020102,2025-07-26,10,0,0,,0,0,
202504020102,2025-07-26,11,0,0,,0,0,
202504020102,2025-07-26,12,0,0,,0,0,
202504020103,2025-07-26,1,0,0,,0,0,
202504020103,2025-07-26,2,0,0,,0,0,
202504020103,2025-07-26,3,0,0,,1,180,2.0
202504020103,2025-07-26,4,0,0,,0,0,
202504020103,2025-07-26,5,0,0,,1,840,10.0
202504020103,2025-07-26,6,1,320,1.0,1,160,1.0
202504020103,2025-07-26,7,0,0,,0,0,
202504020103,2025-07-26,8,0,0,,0,0,
202504020103,2025-07-26,9,0,0,,0,0,
202504020103,2025-07-26,10,0,0,,0,0,
202504020103,2025-07-26,11,0,0,,0,0,
202504020103,2025-07-26,12,0,0,,0,0,
202504020103,2025-07-26,13,0,0,,0,0,
202504020103,2025-07-26,14,0,0,,0,0,
202504020103,2025-07-26,15,0,0,,0,0,
202504020103,2025-07-26,16,0,0,,0,0,
202504020103,2025-07-26,17,0,0,,0,0,
202504020103,2025-07-26,18,0,0,,0,0,
202504020104,2025-07-26,1,1,180,1.0,1,110,1.0
202504020104,2025-07-26,2,0,0,,0,0,
202504020104,2025-07-26,3,0,0,,0,0,
202504020104,2025-07-26,4,0,0,,0,0,
202504020104,2025-07-26,5,0,0,,0,0,
202504020104,2025-07-26,6,0,0,,1,290,4.0
202504020104,2025-07-26,7,0,0,,0,0,
202504020104,2025-07-26,8,0,0,,0,0,
202504020104,2025-07-26,9,0,0,,0,0,
202504020104,2025-07-26,10,0,0,,0,0,
202504020104,2025-07-26,11,0,0,,1,710,10.0
202504020104,2025-07-26,12,0,0,,0,0,
202504020104,2025-07-26,13,0,0,,0,0,
202504020104,2025-07-26,14,0,0,,0,0,
202504020104,2025-07-26,15,0,0,,0,0,
202504020105,2025-07-26,1,0,0,,0,0,
202504020105,2025-07-26,2,0,0,,0,0,
202504020105,2025-07-26,3,0,0,,0,0,
202504020105,2025-07-26,4,0,0,,0,0,
202504020105,2025-07-26,5,0,0,,0,0,
202504020105,2025-07-26,6,0,0,,0,0,
202504020105,2025-07-26,7,0,0,,0,0,
202504020105,2025-07-26,8,0,0,,1,160,3.0
202504020105,2025-07-26,9,1,230,1.0,1,120,1.0
202504020105,2025-07-26,10,0,0,,1,160,4.0
202504020105,2025-07-26,11,0,0,,0,0,
202504020105,2025-07-26,12,0,0,,0,0,
202504020105,2025-07-26,13,0,0,,0,0,
202504020105,2025-07-26,14,0,0,,0,0,
202504020105,2025-07-26,15,0,0,,0,0,
202504020105,2025-07-26,16,0,0,,0,0,
202504020105,2025-07-26,17,0,0,,0,0,
202504020105,2025-07-26,18,0,0,,0,0,
202504020106,2025-07-26,1,0,0,,0,0,
202504020106,2025-07-26,2,0,0,,0,0,
202504020106,2025-07-26,3,0,0,,0,0,
202504020106,2025-07-26,4,0,0,,0,0,
202504020106,2025-07-26,5,0,0,,0,0,
202504020106,2025-07-26,6,0,0,,0,0,
202504020106,2025-07-26,7,0,0,,0,0,
202504020106,2025-07-26,8,0,0,,1,180,4.0
202504020106,2025-07-26,9,0,0,,0,0,
202504020106,2025-07-26,10,0,0,,0,0,
202504020106,2025-07-26,11,0,0,,1,560,9.0
202504020106,2025-07-26,12,0,0,,0,0,
202504020106,2025-07-26,13,0,0,,0,0,
202504020106,2025-07-26,14,0,0,,0,0,
202504020106,2025-07-26,15,1,310,1.0,1,140,1.0
202504020107,2025-07-26,1,0,0,,0,0,
202504020107,2025-07-26,2,0,0,,0,0,
202504020107,2025-07-26,3,0,0,,0,0,
202504020107,2025-07-26,4,0,0,,1,140,2.0
202504020107,2025-07-26,5,0,0,,0,0,
202504020107,2025-07-26,6,1,240,1.0,1,130,1.0
202504020107,2025-07-26,7,0,0,,0,0,
202504020107,2025-07-26,8,0,0,,0,0,
202504020107,2025-07-26,9,0,0,,0,0,
202504020107,2025-07-26,10,0,0,,1,520,7.0
202504020108,2025-07-26,1,0,0,,0,0,
202504020108,2025-07-26,2,0,0,,0,0,
202504020108,2025-07-26,3,0,0,,0,0,
202504020108,2025-07-26,4,0,0,,0,0,
202504020108,2025-07-26,5,0,0,,0,0,
202504020108,2025-07-26,6,0,0,,0,0,
202504020108,2025-07-26,7,0,0,,1,210,3.0
202504020108,2025-07-26,8,0,0,,0,0,
202504020108,2025-07-26,9,1,990,5.0,1,260,4.0
202504020108,2025-07-26,10,0,0,,1,140,1.0
202504020108,2025-07-26,11,0,0,,0,0,
202504020108,2025-07-26,12,0,0,,0,0,
202504020108,2025-07-26,13,0,0,,0,0,
202504020108,2025-07-26,14,0,0,,0,0,
202504020109,2025-07-26,1,0,0,,0,0,
202504020109,2025-07-26,2,1,3580,11.0,1,590,11.0
202504020109,2025-07-26,3,0,0,,0,0,
202504020109,2025-07-26,4,0,0,,0,0,
202504020109,2025-07-26,5,0,0,,0,0,
202504020109,2025-07-26,6,0,0,,1,140,1.0
202504020109,2025-07-26,7,0,0,,0,0,
202504020109,2025-07-26,8,0,0,,0,0,
202504020109,2025-07-26,9,0,0,,0,0,
202504020109,2025-07-26,10,0,0,,0,0,
202504020109,2025-07-26,11,0,0,,1,320,5.0
202504020109,2025-07-26,12,0,0,,0,0,
202504020109,2025-07-26,13,0,0,,0,0,
202504020109,2025-07-26,14,0,0,,0,0,
202504020110,2025-07-26,1,0,0,,0,0,
202504020110,2025-07-26,2,0,0,,0,0,
202504020110,2025-07-26,3,0,0,,0,0,
202504020110,2025-07-26,4,0,0,,1,510,7.0
202504020110,2025-07-26,5,0,0,,0,0,
202504020110,2025-07-26,6,1,3910,10.0,1,820,10.0
202504020110,2025-07-26,7,0,0,,0,0,
202504020110,2025-07-26,8,0,0,,0,0,
202504020110,2025-07-26,9,0,0,,0,0,
202504020110,2025-07-26,10,0,0,,0,0,
202504020110,2025-07-26,11,0,0,,0,0,
202504020110,2025-07-26,12,0,0,,1,520,6.0
202504020110,2025-07-26,13,0,0,,0,0,
202504020110,2025-07-26,14,0,0,,0,0,
202504020111,2025-07-26,1,0,0,,0,0,
202504020111,2025-07-26,2,0,0,,0,0,
202504020111,2025-07-26,3,1,1240,5.0,1,330,6.0
202504020111,2025-07-26,4,0,0,,0,0,
202504020111,2025-07-26,5,0,0,,0,0,
202504020111,2025-07-26,6,0,0,,1,1060,9.0
202504020111,2025-07-26,7,0,0,,0,0,
202504020111,2025-07-26,8,0,0,,1,190,2.0
202504020111,2025-07-26,9,0,0,,0,0,
202504020111,2025-07-26,10,0,0,,0,0,
202504020111,2025-07-26,11,0,0,,0,0,
202504020111,2025-07-26,12,0,0,,0,0,
202504020111,2025-07-26,13,0,0,,0,0,
202504020111,2025-07-26,14,0,0,,0,0,
202504020112,2025-07-26,1,0,0,,1,440,4.0
202504020112,2025-07-26,2,0,0,,0,0,
202504020112,2025-07-26,3,0,0,,0,0,
202504020112,2025-07-26,4,1,4190,8.0,1,1010,8.0
202504020112,2025-07-26,5,0,0,,0,0,
202504020112,2025-07-26,6,0,0,,0,0,
202504020112,2025-07-26,7,0,0,,0,0,
202504020112,2025-07-26,8,0,0,,0,0,
202504020112,2025-07-26,9,0,0,,0,0,
202504020112,2025-07-26,10,0,0,,1,260,2.0
202504020112,2025-07-26,11,0,0,,0,0,
202504020112,2025-07-26,12,0,0,,0,0,
202504020112,2025-07-26,13,0,0,,0,0,
202504020112,2025-07-26,14,0,0,,0,0,
202504020112,2025-07-26,15,0,0,,0,0,
202504020112,2025-07-26,16,0,0,,0,0,
202504020112,2025-07-26,17,0,0,,0,0,
202507030101,2025-07-26,1,1,1180,3.0,1,690,4.0
202507030101,2025-07-26,2,0,0,,1,2430,8.0
202507030101,2025-07-26,3,0,0,,0,0,
202507030101,2025-07-26,4,0,0,,0,0,
202507030101,2025-07-26,5,0,0,,0,0,
202507030101,2025-07-26,6,0,0,,0,0,
202507030101,2025-07-26,7,0,0,,0,0,
202507030101,2025-07-26,8,0,0,,0,0,
202507030101,2025-07-26,9,0,0,,0,0,
202507030101,2025-07-26,10,0,0,,0,0,
202507030101,2025-07-26,11,0,0,,0,0,
202507030101,2025-07-26,12,0,0,,1,570,3.0
202507030101,2025-07-26,13,0,0,,0,0,
202507030101,2025-07-26,14,0,0,,0,0,
202507030102,2025-07-26,1,0,0,,1,240,4.0
202507030102,2025-07-26,2,0,0,,0,0,
202507030102,2025-07-26,3,0,0,,0,0,
202507030102,2025-07-26,4,0,0,,0,0,
202507030102,2025-07-26,5,0,0,,0,0,
202507030102,2025-07-26,6,1,2630,7.0,1,800,8.0
202507030102,2025-07-26,7,0,0,,0,0,
202507030102,2025-07-26,8,0,0,,0,0,
202507030102,2025-07-26,9,0,0,,0,0,
202507030102,2025-07-26,10,0,0,,0,0,
202507030102,2025-07-26,11,0,0,,0,0,
202507030102,2025-07-26,12,0,0,,0,0,
202507030102,2025-07-26,13,0,0,,0,0,
202507030102,2025-07-26,14,0,0,,1,220,3.0
202507030102,2025-07-26,15,0,0,,0,0,
202507030102,2025-07-26,16,0,0,,0,0,
202507030103,2025-07-26,1,0,0,,0,0,
202507030103,2025-07-26,2,0,0,,0,0,
202507030103,2025-07-26,3,0,0,,1,110,2.0
202507030103,2025-07-26,4,0,0,,0,0,
202507030103,2025-07-26,5,0,0,,0,0,
202507030103,2025-07-26,6,1,210,2.0,1,110,1.0
202507030104,2025-07-26,1,0,0,,0,0,
202507030104,2025-07-26,2,0,0,,1,130,2.0
202507030104,2025-07-26,3,0,0,,0,0,
202507030104,2025-07-26,4,0,0,,1,330,8.0
202507030104,2025-07-26,5,0,0,,0,0,
202507030104,2025-07-26,6,0,0,,0,0,
202507030104,2025-07-26,7,0,0,,0,0,
202507030104,2025-07-26,8,1,220,1.0,1,120,1.0
202507030104,2025-07-26,9,0,0,,0,0,
202507030104,2025-07-26,10,0,0,,0,0,
202507030104,2025-07-26,11,0,0,,0,0,
202507030105,2025-07-26,1,0,0,,0,0,
202507030105,2025-07-26,2,0,0,,0,0,
202507030105,2025-07-26,3,0,0,,1,220,4.0
202507030105,2025-07-26,4,1,570,2.0,1,200,2.0
202507030105,2025-07-26,5,0,0,,1,270,6.0
202507030105,2025-07-26,6,0,0,,0,0,
202507030105,2025-07-26,7,0,0,,0,0,
202507030105,2025-07-26,8,0,0,,0,0,
202507030105,2025-07-26,9,0,0,,0,0,
202507030105,2025-07-26,10,0,0,,0,0,
202507030105,2025-07-26,11,0,0,,0,0,
202507030105,2025-07-26,12,0,0,,0,0,
202507030105,2025-07-26,13,0,0,,0,0,
202507030105,2025-07-26,14,0,0,,0,0,
202507030105,2025-07-26,15,0,0,,0,0,
202507030105,2025-07-26,16,0,0,,0,0,
202507030106,2025-07-26,1,0,0,,0,0,
202507030106,2025-07-26,2,0,0,,0,0,
202507030106,2025-07-26,3,0,0,,0,0,
202507030106,2025-07-26,4,0,0,,0,0,
202507030106,2025-07-26,5,0,0,,0,0,
202507030106,2025-07-26,6,0,0,,0,0,
202507030106,2025-07-26,7,0,0,,0,0,
202507030106,2025-07-26,8,0,0,,0,0,
202507030106,2025-07-26,9,0,0,,0,0,
202507030106,2025-07-26,10,0,0,,1,420,6.0
202507030106,2025-07-26,11,0,0,,0,0,
202507030106,2025-07-26,12,0,0,,1,420,7.0
202507030106,2025-07-26,13,0,0,,0,0,
202507030106,2025-07-26,14,0,0,,0,0,
202507030106,2025-07-26,15,1,1330,7.0,1,480,9.0
202507030106,2025-07-26,16,0,0,,0,0,
202507030107,2025-07-26,1,0,0,,0,0,
202507030107,2025-07-26,2,0,0,,0,0,
202507030107,2025-07-26,3,0,0,,1,150,2.0
202507030107,2025-07-26,4,0,0,,0,0,
202507030107,2025-07-26,5,0,0,,0,0,
202507030107,2025-07-26,6,0,0,,0,0,
202507030107,2025-07-26,7,0,0,,0,0,
202507030107,2025-07-26,8,1,620,4.0,1,190,4.0
202507030107,2025-07-26,9,0,0,,1,220,5.0
202507030107,2025-07-26,10,0,0,,0,0,
202507030108,2025-07-26,1,1,180,1.0,1,120,1.0
202507030108,2025-07-26,2,0,0,,0,0,
202507030108,2025-07-26,3,0,0,,0,0,
202507030108,2025-07-26,4,0,0,,0,0,
202507030108,2025-07-26,5,0,0,,0,0,
202507030108,2025-07-26,6,0,0,,0,0,
202507030108,2025-07-26,7,0,0,,1,210,3.0
202507030109,2025-07-26,1,0,0,,0,0,
202507030109,2025-07-26,2,1,230,1.0,1,140,1.0
202507030109,2025-07-26,3,0,0,,1,490,7.0
202507030109,2025-07-26,4,0,0,,0,0,
202507030109,2025-07-26,5,0,0,,0,0,
202507030109,2025-07-26,6,0,0,,0,0,
202507030109,2025-07-26,7,0,0,,1,340,6.0
202507030109,2025-07-26,8,0,0,,0,0,
202507030110,2025-07-26,1,0,0,,0,0,
202507030110,2025-07-26,2,0,0,,0,0,
202507030110,2025-07-26,3,0,0,,0,0,
202507030110,2025-07-26,4,0,0,,0,0,
202507030110,2025-07-26,5,0,0,,0,0,
202507030110,2025-07-26,6,0,0,,0,0,
202507030110,2025-07-26,7,0,0,,0,0,
202507030110,2025-07-26,8,0,0,,1,140,1.0
202507030110,2025-07-26,9,0,0,,0,0,
202507030110,2025-07-26,10,1,2970,9.0,1,590,10.0
202507030110,2025-07-26,11,0,0,,1,570,7.0
202507030111,2025-07-26,1,0,0,,0,0,
202507030111,2025-07-26,2,0,0,,0,0,
202507030111,2025-07-26,3,0,0,,0,0,
202507030111,2025-07-26,4,0,0,,0,0,
202507030111,2025-07-26,5,0,0,,0,0,
202507030111,2025-07-26,6,0,0,,0,0,
202507030111,2025-07-26,7,0,0,,0,0,
202507030111,2025-07-26,8,0,0,,0,0,
202507030111,2025-07-26,9,1,610,3.0,1,210,3.0
202507030111,2025-07-26,10,0,0,,0,0,
202507030111,2025-07-26,11,0,0,,1,250,4.0
202507030111,2025-07-26,12,0,0,,0,0,
202507030111,2025-07-26,13,0,0,,0,0,
202507030111,2025-07-26,14,0,0,,1,710,9.0
202507030112,2025-07-26,1,0,0,,0,0,
202507030112,2025-07-26,2,0,0,,0,0,
202507030112,2025-07-26,3,0,0,,0,0,
202507030112,2025-07-26,4,0,0,,0,0,
202507030112,2025-07-26,5,0,0,,1,110,2.0
202507030112,2025-07-26,6,0,0,,0,0,
202507030112,2025-07-26,7,0,0,,0,0,
202507030112,2025-07-26,8,0,0,,0,0,
202507030112,2025-07-26,9,0,0,,1,160,3.0
202507030112,2025-07-26,10,1,240,2.0,1,110,1.0
202501010201,2025-07-27,1,0,0,,0,0,
202501010201,2025-07-27,2,0,0,,1,120,1.0
202501010201,2025-07-27,3,1,2530,9.0,1,440,8.0
202501010201,2025-07-27,4,0,0,,1,220,3.0
202501010201,2025-07-27,5,0,0,,0,0,
202501010201,2025-07-27,6,0,0,,0,0,
202501010201,2025-07-27,7,0,0,,0,0,
202501010201,2025-07-27,8,0,0,,0,0,
202501010201,2025-07-27,9,0,0,,0,0,
202501010201,2025-07-27,10,0,0,,0,0,
202501010201,2025-07-27,11,0,0,,0,0,
202501010201,2025-07-27,12,0,0,,0,0,
202501010201,2025-07-27,13,0,0,,0,0,
202501010201,2025-07-27,14,0,0,,0,0,
202501010202,2025-07-27,1,0,0,,0,0,
202501010202,2025-07-27,2,0,0,,0,0,
202501010202,2025-07-27,3,0,0,,0,0,
202501010202,2025-07-27,4,0,0,,0,0,
202501010202,2025-07-27,5,0,0,,0,0,
202501010202,2025-07-27,6,0,0,,0,0,
202501010202,2025-07-27,7,0,0,,0,0,
202501010202,2025-07-27,8,0,0,,1,150,2.0
202501010202,2025-07-27,9,0,0,,0,0,
202501010202,2025-07-27,10,0,0,,1,490,7.0
202501010202,2025-07-27,11,1,680,3.0,1,200,3.0
202501010202,2025-07-27,12,0,0,,0,0,
202501010202,2025-07-27,13,0,0,,0,0,
202501010202,2025-07-27,14,0,0,,0,0,
202501010203,2025-07-27,1,0,0,,0,0,
202501010203,2025-07-27,2,0,0,,0,0,
202501010203,2025-07-27,3,1,220,1.0,1,130,1.0
202501010203,2025-07-27,4,0,0,,0,0,
202501010203,2025-07-27,5,0,0,,0,0,
202501010203,2025-07-27,6,0,0,,0,0,
202501010203,2025-07-27,7,0,0,,0,0,
202501010203,2025-07-27,8,0,0,,0,0,
202501010203,2025-07-27,9,0,0,,0,0,
202501010203,2025-07-27,10,0,0,,0,0,
202501010203,2025-07-27,11,0,0,,1,150,2.0
202501010203,2025-07-27,12,0,0,,1,270,7.0
202501010203,2025-07-27,13,0,0,,0,0,
202501010203,2025-07-27,14,0,0,,0,0,
202501010204,2025-07-27,1,0,0,,0,0,
202501010204,2025-07-27,2,0,0,,0,0,
202501010204,2025-07-27,3,0,0,,0,0,
202501010204,2025-07-27,4,0,0,,0,0,
202501010204,2025-07-27,5,1,260,2.0,1,200,2.0
202501010204,2025-07-27,6,0,0,,0,0,
202501010204,2025-07-27,7,0,0,,1,410,5.0
202501010204,2025-07-27,8,0,0,,1,440,6.0
202501010204,2025-07-27,9,0,0,,0,0,
202501010205,2025-07-27,1,0,0,,0,0,
202501010205,2025-07-27,2,0,0,,0,0,
202501010205,2025-07-27,3,0,0,,0,0,
202501010205,2025-07-27,4,0,0,,0,0,
202501010205,2025-07-27,5,0,0,,1,140,2.0
202501010205,2025-07-27,6,1,180,1.0,1,110,1.0
202501010206,2025-07-27,1,0,0,,0,0,
202501010206,2025-07-27,2,0,0,,1,1290,8.0
202501010206,2025-07-27,3,0,0,,0,0,
202501010206,2025-07-27,4,0,0,,0,0,
202501010206,2025-07-27,5,0,0,,0,0,
202501010206,2025-07-27,6,0,0,,1,210,2.0
202501010206,2025-07-27,7,0,0,,0,0,
202501010206,2025-07-27,8,0,0,,0,0,
202501010206,2025-07-27,9,1,640,4.0,1,250,4.0
202501010207,2025-07-27,1,0,0,,0,0,
202501010207,2025-07-27,2,0,0,,0,0,
202501010207,2025-07-27,3,0,0,,1,460,6.0
202501010207,2025-07-27,4,0,0,,0,0,
202501010207,2025-07-27,5,0,0,,0,0,
202501010207,2025-07-27,6,0,0,,0,0,
202501010207,2025-07-27,7,0,0,,0,0,
202501010207,2025-07-27,8,1,1350,7.0,1,390,5.0
202501010207,2025-07-27,9,0,0,,0,0,
202501010207,2025-07-27,10,0,0,,0,0,
202501010207,2025-07-27,11,0,0,,0,0,
202501010207,2025-07-27,12,0,0,,0,0,
202501010207,2025-07-27,13,0,0,,1,770,10.0
202501010208,2025-07-27,1,0,0,,0,0,
202501010208,2025-07-27,2,1,250,1.0,1,120,2.0
202501010208,2025-07-27,3,0,0,,1,260,5.0
202501010208,2025-07-27,4,0,0,,1,200,4.0
202501010208,2025-07-27,5,0,0,,0,0,
202501010208,2025-07-27,6,0,0,,0,0,
202501010208,2025-07-27,7,0,0,,0,0,
202501010208,2025-07-27,8,0,0,,0,0,
202501010209,2025-07-27,1,0,0,,0,0,
